imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-09-03T15:56:21.180037,1243578,647,724,-2640,-462,353,-2495,178,14,-376
1,2021-09-03T15:56:21.189616,1243588,651,723,-2642,-457,347,-2488,178,14,-376
1,2021-09-03T15:56:21.200464,1243597,651,723,-2642,-457,347,-2488,178,14,-376
1,2021-09-03T15:56:21.209310,1243609,645,728,-2629,-457,348,-2482,186,14,-384
1,2021-09-03T15:56:21.219577,1243617,645,728,-2629,-457,348,-2482,186,14,-384
1,2021-09-03T15:56:21.230034,1243627,643,724,-2635,-466,348,-2466,186,14,-384
1,2021-09-03T15:56:21.240668,1243637,643,724,-2635,-466,348,-2466,186,14,-384
1,2021-09-03T15:56:21.248722,1243649,637,718,-2631,-468,341,-2463,186,14,-384
1,2021-09-03T15:56:21.257190,1243657,637,718,-2631,-468,341,-2463,186,14,-384
1,2021-09-03T15:56:21.266751,1243665,637,722,-2627,-473,328,-2458,186,14,-384
1,2021-09-03T15:56:21.275759,1243674,637,722,-2627,-473,328,-2458,186,14,-384
1,2021-09-03T15:56:21.284453,1243683,637,722,-2627,-473,328,-2458,186,14,-384
1,2021-09-03T15:56:21.294741,1243693,637,722,-2631,-495,323,-2462,186,14,-384
1,2021-09-03T15:56:21.303300,1243703,637,722,-2631,-495,323,-2462,186,14,-384
1,2021-09-03T15:56:21.313652,1243711,641,721,-2643,-524,320,-2448,186,14,-384
1,2021-09-03T15:56:21.321749,1243721,641,721,-2643,-524,320,-2448,186,14,-384
1,2021-09-03T15:56:21.331161,1243729,634,727,-2635,-528,313,-2453,176,16,-378
1,2021-09-03T15:56:21.341330,1243739,634,727,-2635,-528,313,-2453,176,16,-378
1,2021-09-03T15:56:21.350911,1243749,635,724,-2624,-527,308,-2454,176,16,-378
1,2021-09-03T15:56:21.359159,1243758,635,724,-2624,-527,308,-2454,176,16,-378
1,2021-09-03T15:56:21.368124,1243767,634,732,-2622,-551,295,-2445,176,16,-378
