imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-07-08T12:13:57.164884,3142069,44,2713,-767,-1513,-191,1150,67,241,-355
1,2021-07-08T12:13:57.171231,3142077,45,2696,-756,-1514,-193,1158,67,241,-355
1,2021-07-08T12:13:57.178480,3142083,45,2696,-756,-1514,-193,1158,67,241,-355
1,2021-07-08T12:13:57.186466,3142090,45,2696,-756,-1514,-193,1158,67,241,-355
1,2021-07-08T12:13:57.194359,3142098,52,2695,-761,-1509,-191,1154,67,241,-355
1,2021-07-08T12:13:57.202402,3142106,52,2695,-761,-1509,-191,1154,67,241,-355
1,2021-07-08T12:13:57.210770,3142115,52,2695,-761,-1509,-191,1154,67,241,-355
1,2021-07-08T12:13:57.217883,3142123,65,2698,-766,-1511,-192,1143,67,241,-355
1,2021-07-08T12:13:57.224709,3142130,65,2698,-766,-1511,-192,1143,67,241,-355
1,2021-07-08T12:13:57.231041,3142136,70,2696,-761,-1516,-188,1131,67,241,-355
1,2021-07-08T12:13:57.239679,3142142,70,2696,-761,-1516,-188,1131,67,241,-355
1,2021-07-08T12:13:57.246721,3142152,70,2696,-761,-1516,-188,1131,67,241,-355
1,2021-07-08T12:13:57.256983,3142159,77,2702,-765,-1510,-199,1132,67,241,-355
1,2021-07-08T12:13:57.271920,3142169,77,2702,-765,-1510,-199,1132,67,241,-355
1,2021-07-08T12:13:57.280685,3142183,84,2711,-765,-1517,-186,1126,63,227,-349
1,2021-07-08T12:13:57.288633,3142193,84,2711,-765,-1517,-186,1126,63,227,-349
1,2021-07-08T12:13:57.297885,3142201,91,2694,-768,-1517,-192,1117,63,227,-349
1,2021-07-08T12:13:57.307659,3142210,91,2694,-768,-1517,-192,1117,63,227,-349
1,2021-07-08T12:13:57.319175,3142219,93,2690,-771,-1509,-193,1102,63,227,-349
1,2021-07-08T12:13:57.328512,3142232,93,2690,-771,-1509,-193,1102,63,227,-349
1,2021-07-08T12:13:57.338000,3142240,96,2666,-761,-1503,-195,1083,63,227,-349
1,2021-07-08T12:13:57.349779,3142250,96,2666,-761,-1503,-195,1083,63,227,-349
1,2021-07-08T12:13:57.360000,3142262,107,2652,-758,-1512,-204,1042,63,227,-349
1,2021-07-08T12:13:57.368915,3142272,107,2652,-758,-1512,-204,1042,63,227,-349
1,2021-07-08T12:13:57.379491,3142281,112,2671,-764,-1513,-209,988,63,227,-349
1,2021-07-08T12:13:57.389610,3142291,112,2671,-764,-1513,-209,988,63,227,-349
1,2021-07-08T12:13:57.398369,3142301,120,2688,-764,-1509,-209,948,58,224,-354
1,2021-07-08T12:13:57.411781,3142310,120,2688,-764,-1509,-209,948,58,224,-354
1,2021-07-08T12:13:57.422303,3142324,123,2700,-763,-1510,-207,927,58,224,-354
