imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1,2021-07-08T11:40:07.799622,1112611,865,2611,-1119,-1486,-308,-36,60,156,-386
1,2021-07-08T11:40:07.805157,1112617,869,2610,-1120,-1477,-308,-36,64,152,-390
1,2021-07-08T11:40:07.816431,1112624,869,2610,-1120,-1477,-308,-36,64,152,-390
1,2021-07-08T11:40:07.827764,1112635,869,2610,-1120,-1477,-308,-36,64,152,-390
1,2021-07-08T11:40:07.838903,1112646,867,2611,-1120,-1482,-310,-41,64,152,-390
1,2021-07-08T11:40:07.852871,1112657,867,2612,-1121,-1485,-303,-42,64,152,-390
1,2021-07-08T11:40:07.865895,1112672,867,2612,-1121,-1485,-303,-42,64,152,-390
1,2021-07-08T11:40:07.878086,1112684,869,2610,-1118,-1484,-302,-45,64,152,-390
1,2021-07-08T11:40:07.891200,1112696,869,2610,-1118,-1484,-302,-45,64,152,-390
1,2021-07-08T11:40:07.899940,1112710,868,2608,-1119,-1494,-312,-44,64,152,-390
1,2021-07-08T11:40:07.907953,1112719,866,2615,-1121,-1491,-309,-45,64,152,-390
1,2021-07-08T11:40:07.915080,1112726,866,2615,-1121,-1491,-309,-45,64,152,-390
1,2021-07-08T11:40:07.922735,1112733,866,2615,-1121,-1491,-309,-45,64,152,-390
1,2021-07-08T11:40:07.928776,1112741,868,2612,-1118,-1488,-315,-41,63,155,-385
1,2021-07-08T11:40:07.934420,1112748,868,2612,-1118,-1488,-315,-41,63,155,-385
1,2021-07-08T11:40:07.939330,1112753,868,2612,-1118,-1488,-315,-41,63,155,-385
1,2021-07-08T11:40:07.944399,1112758,868,2612,-1119,-1485,-310,-42,63,155,-385
1,2021-07-08T11:40:07.949263,1112763,868,2612,-1119,-1485,-310,-42,63,155,-385
1,2021-07-08T11:40:07.954613,1112768,868,2612,-1119,-1485,-310,-42,63,155,-385
1,2021-07-08T11:40:07.960264,1112773,868,2612,-1119,-1485,-310,-42,63,155,-385
1,2021-07-08T11:40:07.966178,1112778,869,2613,-1116,-1491,-312,-47,63,155,-385
1,2021-07-08T11:40:07.973019,1112784,869,2613,-1116,-1491,-312,-47,63,155,-385
1,2021-07-08T11:40:07.978591,1112792,869,2613,-1116,-1491,-312,-47,63,155,-385
1,2021-07-08T11:40:07.983995,1112797,867,2611,-1115,-1484,-310,-44,63,155,-385
1,2021-07-08T11:40:07.991773,1112802,867,2611,-1115,-1484,-310,-44,63,155,-385
1,2021-07-08T11:40:08.000704,1112810,867,2611,-1115,-1484,-310,-44,63,155,-385
1,2021-07-08T11:40:08.009290,1112819,866,2609,-1121,-1484,-303,-35,63,155,-385
1,2021-07-08T11:40:08.019800,1112827,866,2609,-1121,-1484,-303,-35,63,155,-385
1,2021-07-08T11:40:08.028698,1112839,865,2610,-1120,-1493,-306,-41,63,155,-385
1,2021-07-08T11:40:08.037445,1112847,865,2610,-1120,-1493,-306,-41,63,155,-385
1,2021-07-08T11:40:08.046404,1112856,865,2610,-1120,-1493,-306,-41,63,155,-385
1,2021-07-08T11:40:08.053114,1112865,866,2610,-1118,-1492,-308,-37,71,155,-387
1,2021-07-08T11:40:08.059368,1112871,866,2610,-1118,-1492,-308,-37,71,155,-387
1,2021-07-08T11:40:08.066173,1112878,868,2612,-1118,-1483,-317,-43,71,155,-387
1,2021-07-08T11:40:08.072980,1112885,868,2612,-1118,-1483,-317,-43,71,155,-387
1,2021-07-08T11:40:08.079534,1112892,868,2612,-1118,-1483,-317,-43,71,155,-387
1,2021-07-08T11:40:08.085896,1112898,868,2612,-1118,-1485,-316,-44,71,155,-387
1,2021-07-08T11:40:08.093139,1112904,868,2612,-1118,-1485,-316,-44,71,155,-387
1,2021-07-08T11:40:08.099467,1112911,868,2612,-1118,-1485,-316,-44,71,155,-387
1,2021-07-08T11:40:08.106106,1112918,866,2612,-1117,-1480,-308,-46,71,155,-387
1,2021-07-08T11:40:08.113078,1112925,866,2612,-1117,-1480,-308,-46,71,155,-387
1,2021-07-08T11:40:08.118455,1112932,866,2612,-1117,-1480,-308,-46,71,155,-387
1,2021-07-08T11:40:08.124204,1112937,867,2610,-1122,-1492,-302,-42,71,155,-387
1,2021-07-08T11:40:08.129920,1112942,867,2610,-1122,-1492,-302,-42,71,155,-387
1,2021-07-08T11:40:08.140901,1112948,867,2610,-1122,-1492,-302,-42,71,155,-387
1,2021-07-08T11:40:08.152852,1112960,867,2612,-1117,-1482,-309,-43,71,155,-387
